path	line	text	classification
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	24	| FP16 native body/head keep-IO | rt204 | `app forward-only`, 50x5 | 383.332266 | 2.608703 | pass | best FP16 path |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	25	| FP16 XSlim | rt204 | load/app smoke | N/A | N/A | fail at `/model.23/Concat_6` | rejected |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	31	## YOLO11 R&D-Copy Retrospective	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	33	These checks used copied YOLO11 artifacts in the YOLO26 R&D workspace. The	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	34	frozen production YOLO11 repository was not modified.	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	38	| YOLO11 dynamic640 INT8 | rt204 | `app forward-only`, 10x2 | 201.454112 | 4.963910 | pass | slower than frozen rt201 production; no policy change |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	39	| YOLO11 FP32 vanilla | rt204 | `app forward-only`, 10x2 | 539.131433 | 1.854835 | pass | diagnostic only |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	40	| YOLO11 FP32 XSlim simplify-only | rt204 | app forward | N/A | N/A | fail/hang after `YoloDecode` dispatch error | rejected |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	41	| YOLO11 FP16 keep-IO | rt204 | `app forward-only`, 10x2 | 341.651391 | 2.926960 | pass | R&D signal only |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	42	| YOLO11 FP16 XSlim | rt204 | app forward/full | N/A | N/A | fail/timeout after `YoloDecode` dispatch error | rejected |	active-user-facing
docs/XSLIM_FP32_FP16_EFFECT_MATRIX.md	49	YOLO26 INT8 ONNX board acceleration is blocked pending rt204/vendor EP compiler support.	active-user-facing
docs/VENDOR_REPORT_PACKETS.md	30	/data/ncnn-logs/ort-logs/2026-06-30_20-54-29/vendor_packets/spacemit_ep_rt20x_qdq_conv_clip_minmax/	active-user-facing
docs/VENDOR_REPORT_PACKETS.md	36	/data/ncnn-logs/ort-logs/2026-06-30_20-54-29/vendor_packets/spacemit_ep_rt20x_qdq_conv_clip_minmax_vendor_packet.tar.gz	active-user-facing
docs/VENDOR_REPORT_PACKETS.md	58	`SPACEMIT_EP_DISABLE_OP_TYPE_FILTER=QuantizeLinear;DequantizeLinear;Conv`	active-user-facing
docs/VENDOR_REPORT_PACKETS.md	104	body-FP16/head-FP32 keep-IO on rt204. Full-I/O FP16 is accepted but slightly	active-user-facing
docs/VENDOR_REPORT_PACKETS.md	105	slower than keep-IO. Frozen YOLO11 production remains unchanged.	active-user-facing
docs/YOLO26_FP16_STATUS.md	16	This is an isolated R&D result. It does not change the frozen YOLO11	active-user-facing
docs/YOLO26_FP16_STATUS.md	21	| Candidate | Input dtype | Output dtype | CPU oracle | rt204 EP | App status | Decision |	active-user-facing
docs/YOLO26_FP16_STATUS.md	34	## rt204 Benchmark	active-user-facing
docs/YOLO26_FP16_STATUS.md	36	All rows use Banana-Pi BPI-F3/K1X, rt204, SpaceMITExecutionProvider,	active-user-facing
docs/YOLO26_FP16_STATUS.md	48	output. The app originally rejected it because rt204 session metadata fallback	active-user-facing
docs/YOLO26_FP16_STATUS.md	58	Full-I/O FP16 is accepted for correctness and rt204 execution. It is not the	active-user-facing
